No,ID_SERVICE,ID_TT43,Name_Method,Class,Group
7740,22.0369.1215,22.369,ANA 17 profile test (sàng lọc và định danh đồng thời 17 typ kháng thể kháng nhân bằng thanh sắc ký miễn dịch),Huyết học,Exclude
7741,22.0375.1442,22.375,Anti phospholipid IgG và IgM (sàng lọc các kháng thể kháng phospholipid lớp IgG và IgM bằng kỹ thuật ELISA,Dị ứng miễn dịch,Exclude
7742,22.0376.1324,22.376,Phân tích Myeloperoxidase nội bào,Huyết học,Exclude
7743,22.0377.1224,22.377,DCIP test (Dichlorophenol-Indolphenol test dùng sàng lọc huyết sắc tố E),Huyết học,Exclude
7744,22.0379.1373,22.379,Xác định gen bằng kỹ thuật FISH,Huyết học,Exclude
7745,22.0381.1220,22.381,Công thức nhiễm sắc thể (Karyotype) tuỷ xương,Huyết học,Exclude
7746,22.0382.1220,22.382,Công thức nhiễm sắc thể (Karyotype) máu ngoại vi,Huyết học,Exclude
7747,22.0384.1420,22.384,Phát hiện gene bệnh Hemophilia (bằng kỹ thuật PCR-PFLP),Huyết học,Exclude
7748,22.0385.1221,22.385,Công thức nhiễm sắc thể (NST) từ tế bào ối,Huyết học,Exclude
7749,22.0387.1373,22.387,FISH chẩn đoán NST XY,Huyết học,Exclude
7750,22.0388.1373,22.388,FISH chẩn đoán NST Ph1 (BCR/ ABL),Huyết học,Exclude
7751,22.0391.1373,22.391,"FISH chẩn đoán chuyển đoạn NST 4, 11",Huyết học,Exclude
7752,22.0392.1373,22.392,"FISH chẩn đoán chuyển đoạn NST 1, 19",Huyết học,Exclude
7753,22.0393.1373,22.393,"FISH chẩn đoán chuyển đoạn NST 8, 21",Huyết học,Exclude
7754,22.0394.1373,22.394,"FISH chẩn đoán chuyển đoạn NST 15, 17",Huyết học,Exclude
7755,22.0406.1291,22.406,Giải trình tự gene chẩn đoán bệnh beta thalassemia,Huyết học,Exclude
7756,22.0407.1291,22.407,Giải trình tự gene chẩn đoán trước sinh bệnh beta thalassemia,Huyết học,Exclude
7757,22.0412.1291,22.412,Giải trình tự gene Perforin (PRF1) bệnh HLH,Huyết học,Exclude
7758,22.0413.1291,22.413,Giải trình tự gene Perforin (PRF1) chẩn đoán trước sinh bệnh HLH,Huyết học,Exclude
7759,22.0419.1374,22.419,PCR chẩn đoán chuyển đoạn Philadelphia (BCR/ABL) P210,Huyết học,Exclude
7760,22.0420.1374,22.420,PCR chẩn đoán chuyển đoạn Philadelphia (BCR/ABL) P190,Huyết học,Exclude
7761,22.0421.1243,22.421,Định lượng gen bệnh máu ác tính bằng kỹ thuật Real - Time PCR,Huyết học,Exclude
7762,22.0422.1250,22.422,Định lượng tế bào người cho ở người nhận sau ghép bằng kỹ thuật Real - Time PCR,Huyết học,Exclude
7763,22.0424.1374,22.424,Xét nghiệm phát hiện gen bệnh lý Lơ xê mi (1 gen) bằng kỹ thuật RT - PCR,Huyết học,Exclude
7764,22.0425.1374,22.425,Phát hiện gene JAK2 V617F trong nhóm bệnh tăng sinh tủy bằng kỹ thuật Allen-specific PCR,Huyết học,Exclude
7765,22.0428.1633,22.428,Định lượng virut Cytomegalo (CMV) bằng kỹ thuật Real Time PCR,Vi sinh,Exclude
7766,22.0429.1420,22.429,Phát hiện đột biến Intron18/BCL1 bằng kỹ thuật PCR RFLP,Huyết học,Exclude
7767,22.0430.1333,22.430,Phát hiện đảo đoạn intron22 của gen yếu tố VIII bệnh Hemophilia bằng kỹ thuật longrange PCR,Huyết học,Exclude
7768,22.0431.1374,22.431,Xác định gen bệnh máu bằng kỹ thuật RT-PCR,Huyết học,Exclude
7769,22.0432.1374,22.432,Xác định gen AML1/ETO bằng kỹ thuật RT-PCR,Huyết học,Exclude
7770,22.0433.1374,22.433,Xác định gen CBFβ /MYH11 bằng kỹ thuật RT-PCR,Huyết học,Exclude
7771,22.0434.1374,22.434,Xác định gen PML/ RARα bằng kỹ thuật RT-PCR,Huyết học,Exclude
7772,22.0435.1374,22.435,Xác định gen TEL/ AML1 bằng kỹ thuật RT-PCR,Huyết học,Include
7773,22.0436.1374,22.436,Xác định gen E2A/ PBX1 bằng kỹ thuật RT-PCR,Huyết học,Include
7774,22.0437.1374,22.437,Xác định gen MLL/ AF4 bằng kỹ thuật RT-PCR,Huyết học,Include
7775,22.0438.1374,22.438,Xác định gen NPM1-A bằng kỹ thuật Allen specific -PCR,Huyết học,Include
7776,22.0439.1374,22.439,Xác định gen FLT3-ITD bằng kỹ thuật PCR,Huyết học,Include
7777,22.0441.1374,22.441,"Xác định gen IGH-MMSET (của chuyển đoạn t(4, 14) bằng kỹ thuật PCR",Huyết học,Include
7778,22.0442.1374,22.442,Xét nghiệm kháng đột biến Imatinib T325I bằng kỹ thuật Allen-specific PCR,Huyết học,Include
7779,22.0443.1416,22.443,Xét nghiệm trao đổi nhiễm sắc tử chị em,Huyết học,Include
7780,22.0446.1419,22.446,Xét nghiệm xác định đột biến Thalassemia (phát hiện đồng thời 21 đột biến α-Thalassemia hoặc 22 đột biến β-Thalasemia),Huyết học,Include
7781,22.0448.1375,22.448,Xác định gen bệnh máu bằng kỹ thuật cIg FISH,Huyết học,Include
7782,22.0449.1290,22.449,Xét nghiệm giải trình tự gen trên hệ thống Miseq,Huyết học,Include
7783,22.0455.1334,22.455,Phát hiện gen bệnh Thalassemia bằng kỹ thuật PCR-RFLP,Huyết học,Include
7784,22.0487.1338,22.487,Rửa hồng cầu/ tiểu cầu bằng máy ly tâm lạnh,Huyết học,Include
7785,22.0490.1301,22.490,Lọc bạch cầu trong khối hồng cầu,Huyết học,Include
7786,22.0499.0163,22.499,Rút máu để điều trị,Các thủ thuật và dịch vụ Nội soi,Include
7787,22.0502.1267,22.502,Định nhóm máu tại giường bệnh trước truyền máu,Huyết học,Include
7788,22.0502.1268,22.502,Định nhóm máu tại giường bệnh trước truyền máu,Huyết học,Include
7789,22.0503.1342,22.503,Gạn bạch cầu điều trị,Huyết học,Include
7790,22.0504.1342,22.504,Gạn tiểu cầu điều trị,Huyết học,Include
7791,22.0505.1342,22.505,Gạn hồng cầu điều trị,Huyết học,Include
7792,22.0506.1342,22.506,Trao đổi huyết tương điều trị,Huyết học,Include
7793,22.0507.0118,22.507,Lọc máu liên tục,Các thủ thuật và dịch vụ Nội soi,Include
7794,22.0515.0083,22.515,Thủ thuật chọc tủy sống tiêm hóa chất nội tủy,Các thủ thuật và dịch vụ Nội soi,Include
7795,22.0519.1356,22.519,Thu thập máu dây rốn để phân lập tế bào gốc,Huyết học,Include
7796,22.0520.1357,22.520,Gạn tách tế bào gốc từ máu ngoại vi bằng máy tự động,Huyết học,Include
7797,22.0521.1358,22.521,Thu thập dịch tủy xương để phân lập tế bào gốc,Huyết học,Include
7798,22.0531.1322,22.531,Nuôi cấy cụm tế bào gốc (colony firming culture),Huyết học,Include
7799,22.0567.1263,22.567,Định lượng chất ức chế hoạt hóa Plasmin 1 (PAI-1),Huyết học,Include
7800,22.0568.1263,22.568,Định lượng chất ức chế hoạt hóa Plasmin 2 (PAI-2),Huyết học,Include
7801,22.0570.1238,22.570,Định lượng D-Dimer bằng kỹ thuật miễn dịch hóa phát quang,Huyết học,Include
7802,22.0575.1332,22.575,Phát hiện chất ức chế phụ thuộc thời gian và nhiệt độ đường đông máu nội sinh,Huyết học,Include
7803,22.0576.1331,22.576,Phát hiện chất ức chế không phụ thuộc thời gian và nhiệt độ đường đông máu nội sinh,Huyết học,Include
7804,22.9000.1349,22.9000,Thời gian máu đông,Huyết học,Include
7805,22.0582.1248,22.582,Định lượng hoạt tính Protein S (PS activity),Huyết học,Include
7806,22.0583.1248,22.583,Định lượng kháng nguyên Protein S (PS antigen),Huyết học,Include
7807,22.0585.1286,22.585,Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry) nội sinh (ROTEM-INTEM),Huyết học,Include
7808,22.0586.1286,22.586,Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry) ngoại sinh (ROTEM-EXTEM),Huyết học,Include
7809,22.0587.1285,22.587,Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry) ức chế tiểu cầu (ROTEM-FIBTEM),Huyết học,Include
7810,22.0588.1285,22.588,Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry) ức chế tiêu sợi huyết (ROTEM-APTEM),Huyết học,Include
7811,22.0589.1285,22.589,Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry) trung hòa heparin (ROTEM-HEPTEM),Huyết học,Include
7812,22.0605.1299,22.605,Huyết đồ (bằng hệ thống tự động hoàn toàn),Huyết học,Include
7813,22.0606.1323,22.606,OF test (Osmotic fragility test) (Test sàng lọc Thalassemia),Huyết học,Include
7814,22.0607.1314,22.607,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm hồng cầu sắt (Nhuộm Perls),Huyết học,Include
7815,22.0608.1316,22.608,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Peroxydase (MPO: Myeloperoxydase),Huyết học,Include
7816,22.0609.1321,22.609,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Sudan đen,Huyết học,Include
7817,22.0610.1315,22.610,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Periodic Acide Schiff (PAS),Huyết học,Include
7818,22.0611.1311,22.611,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Esterase không đặc hiệu,Huyết học,Include
7819,22.0613.1317,22.613,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Phosphatase acid,Huyết học,Include
7820,22.0614.1318,22.614,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Phosphatase kiềm bạch cầu,Huyết học,Include
7821,22.0615.1417,22.615,Xét nghiệm và chẩn đoán hóa mô miễn dịch tủy xương cho một dấu ấn (Marker) trên máy nhuộm tự động,Huyết học,Include
7822,22.0616.1418,22.616,Xét nghiệm và chẩn đoán mô bệnh học tủy xương trên máy nhuộm tự động,Huyết học,Include
7823,22.0618.1392,22.618,Xác định kháng nguyên Leᵃ của hệ nhóm máu Lewis (Kỹ thuật ống nghiệm),Huyết học,Include
7824,22.0621.1393,22.621,Xác định kháng nguyên Leᵇ của hệ nhóm máu Lewis (Kỹ thuật ống nghiệm),Huyết học,Include
7825,22.0624.1328,22.624,Phản ứng hòa hợp tiểu cầu (kỹ thuật pha rắn).,Huyết học,Include
7826,22.0625.1372,22.625,Xác định bất đồng nhóm máu mẹ con (kỹ thuật ống nghiệm),Huyết học,Include
7827,22.0627.1324,22.627,"Phân tích dấu ấn/CD/marker miễn dịch máu ngoại vi, hoặc dịch khác bằng kỹ thuật flow cytometry",Huyết học,Include
7828,22.0628.1325,22.628,"Phân tích dấu ấn/CD/marker miễn dịch mẫu tủy xương, hoặc mẫu hạch, hoặc mẫu tổ chức khác bằng kỹ thuật flow cytometry",Huyết học,Include
7829,22.0629.1717,22.629,Xét nghiệm kháng thể kháng lao (phương pháp thấm miễn dịch),Vi sinh,Include
7830,22.0630.1637,22.630,Xét nghiệm kháng thể kháng Dengue IgG và IgM (phương pháp thấm miễn dịch),Vi sinh,Include
7831,22.0631.1236,22.631,Định lượng CD25 (IL-2R) hòa tan trong huyết thanh bằng kỹ thuật ELISA,Huyết học,Include
7832,22.0633.1284,22.633,"Định type HLA độ phân giải cao cho 1 locus (Locus A, hoặc Locus B, hoặc Locus C, hoặc Locus DR, hoặc Locus DQ, hoặc Locus DP) bằng kỹ thuật PCR-SSO",Huyết học,Include
7833,22.0634.1283,22.634,"Định type HLA cho 1 locus (Locus A, hoặc Locus B, hoặc Locus C, hoặc Locus DR, hoặc Locus DQ) bằng kỹ thuật PCR-SSP",Huyết học,Include
7834,22.0635.1232,22.635,Định danh kháng thể kháng HLA bằng kỹ thuật luminex,Huyết học,Include
7835,22.0636.1234,22.636,Định danh kháng thể kháng HLA bằng kỹ thuật ELISA,Huyết học,Include
7836,22.0638.1403,22.638,Xét nghiệm cấy chuyển dạng lympho,Huyết học,Include
7837,22.0639.1373,22.639,"Xác định nhiễm sắc thể X, Y bằng kỹ thuật FISH",Huyết học,Include
7838,22.0640.1420,22.640,Phát hiện đột biến gen Hemophilia bằng kỹ thuật PCR-RFLP,Huyết học,Include
7839,22.0641.1291,22.641,Xét nghiệm giải trình tự gen bằng kỹ thuật giải trình tự thế hệ 1 (cho mỗi đoạn gen < 1kb),Huyết học,Include
7840,22.0643.1334,22.643,Xét nghiệm phát hiện đột biến gen thalassemia bằng kỹ thuật PCR,Huyết học,Include
7841,22.0644.1420,22.644,Xét nghiệm phát hiện đột biến gen hemophilia bằng kỹ thuật PCR,Huyết học,Include
7842,22.0645.1374,22.645,Xét nghiệm phát hiện đột biến gen bằng kỹ thuật PCR,Huyết học,Include
7843,22.0646.1374,22.646,Xét nghiệm xác định đột biến gen bằng kỹ thuật PCR-RFLP,Huyết học,Include
7844,22.0647.1290,22.647,Xét nghiệm giải trình tự gen bằng kỹ thuật giải trình tự gen thế hệ 2,Huyết học,Include
7845,22.0648.1375,22.648,Xét nghiệm xác định gen bằng kỹ thuật cIg FISH với tách tế bào bằng Ficoll,Huyết học,Include
7846,22.0649.1220,22.649,Xét nghiệm công thức nhiễm sắc thể tủy xương với chất kích thích đặc hiệu,Huyết học,Include
7847,22.0650.1220,22.650,Xét nghiệm công thức nhiễm sắc thể với môi trường đặc hiệu,Huyết học,Include
7848,22.0652.1250,22.652,Xét nghiệm xác định các marker di truyền của người cho/ người nhận bằng kỹ thuật realtime PCR,Huyết học,Include
7849,22.0654.1290,22.654,Xét nghiệm xác định mọc mảnh ghép (Chimerism) bằng kỹ thuật giải trình tự gen thế hệ 2,Huyết học,Include
7850,22.0655.1291,22.655,Xét nghiệm xác định mọc mảnh ghép (Chimerism) bằng kỹ thuật giải trình tự gen thế hệ 1,Huyết học,Include
7851,22.0662.1374,22.662,Xét nghiệm kháng đột biến Imatinib T315I bằng kỹ thuật Allen-specific PCR,Huyết học,Include
7852,22.0676.1342,22.676,Gạn tách huyết tương điều trị,Huyết học,Include
7853,22.0689.1223,22.689,Đánh giá tỷ lệ sống của tế bào bằng kỹ thuật nhuộm xanh trypan,Huyết học,Include
7854,22.0691.1257,22.691,Định lượng yếu tố Thrombomodulin,Huyết học,Include
7855,22.0692.1265,22.692,Định lượng β - Thromboglobulin (βTG),Huyết học,Include
7856,22.0693.1312,22.693,Xét nghiệm và chẩn đoán tế bào học bằng phương pháp nhuộm Esterase không đặc hiệu có ức chế bằng NaF,Huyết học,Include
7857,23.0002.1454,23.2,Định lượng ACTH (Adrenocorticotropic hormone) [Máu],Hóa sinh,Include
7858,23.0003.1494,23.3,Định lượng Acid Uric [Máu],Hóa sinh,Include
7859,23.0004.1455,23.4,Định lượng ADH (Anti Diuretic Hormone) [Máu],Hóa sinh,Include
7860,23.0006.1497,23.6,Định lượng Aldosteron [Máu],Hóa sinh,Include
7861,23.0007.1494,23.7,Định lượng Albumin [Máu],Hóa sinh,Include
7862,23.0008.1490,23.8,Định lượng Alpha1 Antitrypsin [Máu],Hóa sinh,Include
7863,23.0009.1493,23.9,Đo hoạt độ ALP (Alkalin Phosphatase) [Máu],Hóa sinh,Include
7864,23.0010.1494,23.10,Đo hoạt độ Amylase [Máu],Hóa sinh,Include
7865,23.0011.1459,23.11,Định lượng Amoniac (NH3) [Máu],Hóa sinh,Include
7866,23.0013.1491,23.13,Định lượng Anti CCP [Máu],Hóa sinh,Include
7867,23.0014.1460,23.14,Định lượng Anti-Tg (Antibody- Thyroglobulin) [Máu],Hóa sinh,Include
7868,23.0015.1461,23.15,Định lượng Anti - TPO (Anti- thyroid Peroxidase antibodies) [Máu],Hóa sinh,Include
7869,23.0016.1462,23.16,Định lượng Apo A₁ (Apolipoprotein A₁) [Máu],Hóa sinh,Include
7870,23.0017.1462,23.17,Định lượng Apo B (Apolipoprotein B) [Máu],Hóa sinh,Include
7871,23.0018.1457,23.18,Định lượng AFP (Alpha Fetoproteine) [Máu],Hóa sinh,Include
7872,23.0019.1493,23.19,Đo hoạt độ ALT (GPT) [Máu],Hóa sinh,Include
7873,23.0020.1493,23.20,Đo hoạt độ AST (GOT) [Máu],Hóa sinh,Include
7874,23.0022.1465,23.22,Định lượng β2 microglobulin [Máu],Hóa sinh,Include
7875,23.0023.1492,23.23,Định lượng Beta Crosslap [Máu],Hóa sinh,Include
7876,23.0024.1464,23.24,Định lượng bhCG (Beta human Chorionic Gonadotropins) [Máu],Hóa sinh,Include
7877,23.0025.1493,23.25,Định lượng Bilirubin trực tiếp [Máu],Hóa sinh,Include
7878,23.0026.1493,23.26,Định lượng Bilirubin gián tiếp [Máu],Hóa sinh,Include
7879,23.0027.1493,23.27,Định lượng Bilirubin toàn phần [Máu],Hóa sinh,Include
7880,23.0028.1466,23.28,Định lượng BNP (B- Type Natriuretic Peptide) [Máu],Hóa sinh,Include
7881,23.0029.1473,23.29,Định lượng Calci toàn phần [Máu],Hóa sinh,Include
7882,23.0030.1472,23.30,Định lượng Calci ion hoá [Máu],Hóa sinh,Include
7883,23.0031.1473,23.31,Định lượng canci ion hóa bằng điện cực chọn lọc [Máu],Hóa sinh,Include
7884,23.0032.1468,23.32,Định lượng CA¹²⁵ (cancer antigen 125) [Máu],Hóa sinh,Include
7885,23.0033.1470,23.33,Định lượng CA 19 - 9 (Carbohydrate Antigen 19-9) [Máu],Hóa sinh,Include
7886,23.0034.1469,23.34,Định lượng CA 15 - 3 (Cancer Antigen 15- 3) [Máu],Hóa sinh,Include
7887,23.0035.1471,23.35,Định lượng CA 72 - 4 (Cancer Antigen 72- 4) [Máu],Hóa sinh,Include
